age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,native-country
40,1,183096,13,0,2,0,0,0,0,40,0
46,1,318259,10,4,11,3,0,0,0,55,0
44,1,34722,10,2,2,2,1,0,0,55,0
22,0,153131,10,0,0,0,1,0,0,40,0
26,1,371556,10,0,8,1,0,0,0,40,0
19,1,293928,9,0,8,0,0,0,0,20,0
38,6,178678,6,1,8,3,0,0,1380,50,0
33,1,123253,13,2,6,2,1,0,0,55,0
23,1,197666,10,0,8,1,0,0,0,24,35
42,1,196001,9,4,8,3,0,0,0,40,0
38,1,470663,13,0,6,1,1,0,0,50,0
47,3,192894,13,2,6,2,1,0,1902,45,0
47,1,146516,10,2,12,5,0,0,0,48,0
60,3,105339,13,2,6,2,1,7298,0,60,0
39,1,112077,9,2,4,2,1,0,0,40,0
33,1,171215,14,0,8,0,1,0,0,40,0
31,1,114937,9,2,4,2,1,0,0,40,0
19,1,158343,10,0,7,0,0,0,0,12,0
38,1,472604,13,2,7,2,1,0,0,35,10
34,1,185408,10,0,6,1,0,0,0,40,0
23,1,82777,9,2,6,2,1,0,0,30,0
25,1,28473,11,2,4,2,1,0,0,40,0
23,1,26248,9,0,8,0,0,0,0,40,0
19,0,341631,9,0,0,4,0,0,0,25,0
45,1,217953,9,2,4,2,1,0,0,40,10
45,3,181307,15,2,1,2,1,15024,0,43,0
31,1,173858,9,2,10,4,1,0,1902,40,22
35,4,381931,9,2,5,2,1,0,0,55,0
27,0,182386,7,1,0,3,0,0,0,35,0
30,1,29235,10,0,8,4,0,0,0,20,0
42,6,25240,11,1,1,3,0,0,0,40,0
58,3,181974,16,0,1,1,0,0,0,99,3
37,1,42645,9,2,5,2,1,0,0,40,0
19,1,192453,10,0,7,4,0,0,0,25,0
30,1,162442,13,2,1,5,0,7688,0,50,0
43,5,160574,13,2,4,2,1,0,0,40,0
30,1,137606,9,2,9,2,1,5013,0,40,0
23,1,210053,10,0,7,1,0,0,0,28,0
44,2,307468,11,2,3,2,1,0,0,50,0
44,5,177240,15,0,1,1,1,10520,0,40,0
42,3,557349,13,2,6,2,1,0,0,70,0
38,5,223237,14,2,1,2,1,0,0,40,0
27,1,185670,13,2,2,2,1,0,0,60,0
36,1,163380,6,0,12,0,1,0,0,40,0
37,2,195843,9,2,4,2,1,5013,0,40,0
19,1,258633,10,0,7,1,0,0,0,30,0
45,1,387074,11,2,4,2,1,0,0,40,0
18,1,298860,7,0,2,0,1,0,0,20,0
29,4,212895,10,1,10,1,1,0,0,48,0
41,1,115932,10,2,6,2,1,99999,0,50,0
39,1,103260,13,2,4,5,0,0,0,30,0
36,3,37019,9,0,5,1,1,0,0,50,0
28,1,251905,14,0,2,1,1,0,0,42,0
38,1,38145,9,2,2,2,1,0,0,44,0
38,1,105017,9,1,4,3,1,0,0,40,0
28,1,160731,9,2,4,2,1,0,0,40,21
52,1,187938,10,1,2,1,0,0,0,49,0
43,5,192381,13,0,7,0,1,0,0,40,0
31,5,190228,14,0,6,1,1,0,0,45,0
18,1,294253,9,0,7,0,0,0,0,27,0
41,1,172712,13,1,11,3,0,0,0,40,0
20,1,172232,9,0,8,0,1,0,0,48,0
30,1,171889,15,0,11,0,0,0,0,24,0
45,1,226081,11,2,4,2,1,0,0,40,0
37,1,212437,10,3,10,3,0,0,0,48,0
35,1,64922,13,2,6,2,1,7688,0,50,0
48,1,69586,10,1,8,1,1,0,0,40,0
49,1,143459,5,4,12,0,1,0,0,38,0
25,1,193820,13,0,2,1,0,0,1876,40,0
61,5,176671,14,2,1,5,0,0,0,30,0
60,1,88055,15,2,1,2,1,3781,0,16,0
28,1,258594,13,0,7,1,0,0,0,50,0
22,1,52262,10,2,2,2,1,0,0,45,0
24,1,145964,13,0,6,3,1,0,0,40,0
35,1,337286,14,0,6,1,1,0,0,40,0
20,6,178517,10,0,11,1,1,0,0,40,0
44,1,291566,9,0,4,1,1,0,0,60,0
40,1,244945,9,2,4,2,1,0,0,40,0
36,1,210945,13,2,1,2,1,0,0,40,0
38,1,168322,9,2,9,2,1,0,0,60,0
52,5,251841,14,0,1,1,0,0,0,50,0
18,1,261720,9,0,8,1,0,0,0,40,0
55,1,118057,9,3,4,3,1,0,0,51,0
58,1,106740,9,2,4,2,1,0,0,40,0
49,1,199029,13,2,2,2,1,0,2415,55,0
56,1,142182,11,2,4,2,1,0,0,45,0
50,1,185407,11,2,11,2,1,0,0,38,0
38,5,414791,9,2,9,2,1,0,0,40,0
19,1,427862,10,0,7,0,1,0,0,35,0
51,1,102904,9,1,2,3,0,0,0,43,0
45,5,278303,12,2,6,2,1,0,0,40,0
40,5,284086,14,2,1,2,1,7688,0,40,0
53,1,309466,9,1,4,1,1,0,0,40,0
28,1,73037,6,0,9,3,1,0,0,30,0
33,1,342458,9,0,4,1,1,0,0,40,0
22,1,150336,10,1,11,4,0,0,0,40,0
20,1,190963,10,0,6,1,0,0,0,30,0
29,1,189565,9,1,3,0,1,0,0,40,0
48,1,216414,13,2,6,2,1,0,1977,70,0
48,1,265295,13,2,6,2,1,0,0,40,0
21,0,145964,10,0,0,0,1,0,0,40,0
29,1,180271,9,0,11,0,1,0,0,40,0
41,1,171615,12,2,11,2,1,0,0,45,0
40,1,70645,1,0,7,1,0,0,0,20,0
17,1,262511,7,0,2,0,1,0,0,20,0
57,1,372020,10,2,2,2,1,5013,0,50,0
20,1,313873,9,0,9,0,1,0,0,30,0
21,1,237651,10,0,7,0,1,0,0,35,0
35,4,190387,13,2,5,2,1,0,0,45,0
51,1,89652,9,1,8,3,0,4787,0,24,0
43,5,161240,9,2,3,2,1,0,0,45,0
32,1,101562,13,0,1,1,0,0,0,45,0
22,1,210474,9,0,7,1,0,0,0,40,0
41,5,47902,13,2,1,2,1,0,0,45,0
19,1,216937,9,0,12,4,0,0,0,60,1
32,1,335569,9,2,4,2,1,0,0,40,0
61,0,139391,10,2,0,2,1,99999,0,30,0
28,1,190525,13,2,6,2,1,0,0,46,0
20,0,150084,10,0,0,0,1,0,0,25,0
20,6,55233,10,0,8,4,0,0,0,40,0
18,1,311489,10,0,8,0,0,0,0,26,0
54,1,99434,9,2,6,2,1,0,0,40,0
52,4,173839,6,2,6,2,1,0,0,60,0
64,1,102470,9,2,4,2,1,0,0,40,0
43,3,602513,14,2,6,2,1,0,0,50,0
25,1,90752,13,2,8,5,0,0,0,40,0
19,0,218956,10,0,0,0,1,0,0,24,16
30,1,398019,2,4,13,4,0,0,0,30,10
64,1,170483,9,3,7,1,0,0,0,38,0
52,1,172962,10,2,4,2,1,0,0,40,0
20,1,163665,10,0,9,0,0,0,0,17,0
20,1,164219,9,0,12,0,1,0,0,45,0
39,1,35890,12,2,10,2,1,0,0,40,0
83,5,107338,10,3,1,1,1,0,0,12,0
43,4,272165,5,2,4,2,1,0,0,40,0
19,1,69151,5,0,12,0,1,0,0,25,0
70,0,172652,14,2,0,2,1,0,0,8,0
21,1,442131,9,0,12,0,0,0,0,40,0
53,4,279129,10,2,5,2,1,0,0,30,0
59,1,147098,9,2,4,2,1,0,0,40,0
47,1,73064,4,2,10,5,0,0,0,35,0
26,1,117833,13,0,6,1,0,0,1669,50,0
37,1,60548,9,3,10,3,0,0,0,20,0
45,1,246431,13,0,1,1,1,0,0,30,0
36,1,269722,14,2,7,2,1,0,0,40,0
57,1,167864,11,3,1,1,0,0,0,40,0
22,1,113936,9,0,12,0,1,0,0,40,0
34,1,227282,10,0,4,1,1,0,0,40,0
27,1,160786,9,1,7,1,1,0,0,30,0
25,1,109419,10,0,6,1,0,8614,0,45,0
33,4,175502,13,2,1,2,1,0,0,60,0
17,1,198124,7,0,2,0,1,0,0,20,0
25,4,176756,9,0,5,0,1,0,0,35,0
29,1,36440,13,0,8,1,0,0,0,40,0
20,1,227411,10,0,7,0,0,0,0,20,0
48,2,148738,10,1,7,0,1,0,0,40,0
36,1,136629,10,2,10,2,1,0,0,40,0
53,1,168723,12,2,11,2,1,0,0,40,0
39,6,72887,10,2,6,2,1,0,0,40,0
36,1,67728,9,2,4,2,1,5013,0,40,7
34,1,98656,10,0,1,1,0,0,0,40,0
46,2,265554,9,0,9,1,1,0,0,40,0
29,1,200511,9,2,2,2,1,0,0,50,0
50,5,46401,13,1,1,3,0,0,0,50,0
49,6,193998,10,0,4,1,1,0,0,40,0
20,1,155775,9,0,4,0,1,0,0,30,0
34,1,228881,10,4,10,1,1,0,0,40,0
49,1,225124,9,3,10,3,0,0,0,40,0
48,1,165267,6,2,5,2,1,0,0,40,0
31,1,48520,9,2,9,2,1,0,0,30,0
57,1,61474,10,2,6,2,1,7688,0,45,0
35,1,200426,11,5,1,3,0,0,0,44,0
22,5,412316,9,0,12,0,1,0,0,40,0
32,3,199765,13,2,4,2,1,7688,0,50,0
20,0,39803,10,0,0,0,1,0,0,40,0
33,1,55717,9,0,4,1,1,0,0,40,0
39,3,285890,10,2,1,2,1,0,0,40,26
25,1,130302,9,0,12,3,1,0,0,40,0
39,1,130007,10,1,4,3,1,0,0,40,0
66,2,132055,9,2,6,2,1,0,1825,40,0
45,2,312678,14,0,8,1,1,0,0,38,0
32,1,231043,9,2,4,2,1,5178,0,48,0
30,1,125279,9,5,2,3,1,0,0,40,0
32,1,127875,13,2,11,5,0,0,0,40,0
53,1,698039,13,3,1,1,0,0,0,28,0
70,0,158642,9,3,0,1,0,2993,0,20,0
46,3,167882,11,1,6,1,0,8614,0,70,0
53,1,290882,4,2,10,2,1,0,0,40,10
18,1,266489,10,0,6,1,1,0,0,50,0
25,1,427744,6,2,6,2,1,0,0,40,0
47,1,104301,7,0,7,0,0,0,0,45,0
21,1,278391,9,0,8,0,1,0,0,25,29
55,1,157932,9,1,12,1,1,0,0,40,0
46,1,188293,9,1,8,1,0,0,0,40,0
45,1,227791,10,2,2,2,1,0,1740,50,0
58,1,142076,9,1,11,1,1,4787,0,39,0
49,1,219611,13,2,6,2,1,0,0,75,0
40,1,336707,11,4,4,1,0,0,0,60,0
43,1,316183,4,2,10,2,1,0,0,40,0
35,2,119421,13,2,6,5,0,0,0,35,0
40,1,109762,10,1,4,3,1,0,0,40,0
38,1,189623,13,2,1,2,1,0,1887,40,0
23,1,115326,10,0,2,0,0,0,0,20,0
33,5,29144,11,2,4,2,1,0,0,40,0
67,4,176388,10,0,1,1,0,0,0,50,0
35,1,35330,9,2,4,2,1,0,0,40,0
52,1,186826,15,0,1,1,1,0,1564,40,0
23,1,113106,12,0,2,0,0,0,0,35,0
45,6,60267,9,2,8,2,1,0,0,40,0
90,1,175491,9,2,4,2,1,9386,0,50,36
36,1,354078,13,2,1,2,1,0,0,60,0
41,1,165815,10,2,6,2,1,0,0,60,0
53,1,139671,13,2,1,2,1,0,1902,40,0
34,2,221966,13,0,1,1,1,0,0,45,0
32,1,153963,9,1,7,3,0,0,0,35,0
41,1,152529,13,0,1,1,1,0,0,40,0
18,1,54440,10,0,7,0,1,0,0,30,0
66,1,242589,9,2,7,2,1,0,0,34,0
73,0,243030,13,2,0,2,1,0,0,30,0
36,1,89508,10,1,1,1,1,0,0,50,0
21,1,72119,10,0,8,1,1,0,0,45,0
40,1,320451,13,2,11,2,1,0,0,40,3
33,1,159442,13,2,7,5,0,0,0,40,0
44,5,100479,12,2,1,2,1,0,0,48,0
43,3,210013,10,0,6,1,1,0,0,50,0
51,6,140516,14,2,1,2,1,0,0,40,0
40,4,175943,11,2,1,5,0,0,1977,15,0
50,5,254148,10,2,5,2,1,0,0,40,10
31,1,128220,4,3,8,1,0,0,0,35,0
46,1,315671,4,2,2,5,0,0,0,30,0
37,1,335168,10,2,2,2,1,0,0,55,0
35,1,107125,13,2,1,2,1,0,0,16,0
19,0,87515,9,0,0,0,1,0,0,44,4
25,2,194954,10,2,7,5,0,0,0,15,0
42,1,149546,10,1,4,3,1,0,0,30,0
26,1,156848,13,0,2,0,1,0,0,40,0
53,1,145409,9,2,10,2,1,0,0,40,0
34,2,49325,13,2,1,2,1,0,0,40,0
19,1,238474,7,0,10,0,1,0,0,40,0
50,1,123174,16,2,1,2,1,0,0,37,3
38,1,210844,10,2,4,2,1,0,2042,40,31
37,2,173780,10,1,1,3,0,0,0,30,0
33,1,194740,8,2,9,2,1,0,0,40,0
42,1,104973,9,2,4,2,1,0,0,40,0
40,1,139193,9,1,10,1,1,0,1980,48,0
51,1,224763,4,2,9,2,1,0,0,40,11
52,1,191529,13,1,5,1,1,0,0,40,0
18,1,101709,9,0,2,0,1,0,0,15,0
18,5,159032,4,0,5,0,1,0,0,40,0
40,1,148316,9,2,4,2,1,0,0,40,0
54,1,205337,9,2,10,2,1,0,0,45,0
32,1,117369,9,0,7,1,1,0,0,48,0
23,1,110677,10,0,7,0,0,0,0,15,0
33,1,393702,11,1,1,3,0,0,0,40,0
37,1,81965,10,1,7,3,0,0,0,25,0
23,1,304143,10,0,8,0,0,0,0,10,0
43,1,114580,10,1,8,1,0,0,0,40,0
63,1,102479,13,1,6,1,0,0,0,40,0
62,1,177791,6,1,7,0,0,0,0,40,0
22,1,222490,10,0,2,0,0,0,0,30,0
33,1,288398,13,1,8,1,0,0,0,45,0
59,1,159008,12,2,4,2,1,7298,0,20,0
62,1,26966,10,3,8,1,0,0,0,40,0
35,2,35626,10,1,8,3,0,0,0,15,0
32,1,123291,8,2,10,2,1,0,0,40,0
58,1,156873,7,2,3,2,1,0,0,35,0
18,1,308739,9,0,8,0,0,0,0,20,0
34,1,108116,13,2,1,2,1,0,0,50,0
46,2,179869,9,2,12,2,1,0,0,40,0
33,6,78307,13,2,1,2,1,0,0,40,0
19,0,225775,10,0,0,0,1,0,0,40,0
30,5,352542,13,1,1,3,0,0,0,40,0
54,1,176681,9,2,8,2,1,0,0,20,0
40,1,224793,9,0,9,0,1,0,1719,40,0
47,5,188537,14,2,1,5,0,0,0,60,0
57,1,182028,13,2,6,5,0,0,0,40,0
60,1,232337,4,1,10,1,1,0,0,40,0
53,5,176557,14,1,1,3,0,0,0,50,0
35,1,48123,8,2,4,5,0,0,0,50,0
40,5,174395,13,2,6,2,1,0,0,60,0
22,2,190625,13,2,6,2,1,0,0,20,0
55,6,305850,15,2,6,2,1,15024,0,40,0
23,1,40165,10,0,1,1,0,0,0,50,5
41,1,173981,9,2,7,2,1,0,0,40,3
45,1,246891,13,2,2,2,1,0,1902,40,0
66,0,168071,9,2,0,2,1,0,0,30,0
37,1,219137,4,1,2,3,0,0,0,44,0
23,6,215115,10,0,8,0,0,0,0,25,0
22,1,107801,11,0,8,0,0,0,0,40,0
47,3,205100,9,2,1,2,1,0,0,38,4
46,4,265097,9,2,4,2,1,0,0,40,4
34,1,96480,10,4,6,3,0,0,0,40,0
37,2,49105,9,1,8,3,0,0,0,25,0
21,1,162228,9,0,2,0,1,0,0,30,0
39,1,146091,13,2,1,5,0,0,0,20,0
90,6,195433,9,2,4,2,1,0,0,30,0
57,5,139452,9,1,8,1,0,0,0,16,0
63,4,404547,9,2,4,2,1,0,0,30,0
89,0,29106,6,2,0,2,1,0,0,20,0
22,1,200109,9,2,13,5,0,4508,0,40,0
30,5,327825,9,1,3,0,0,0,0,32,0
39,1,282153,10,0,8,0,0,0,0,20,0
33,3,182714,13,0,1,1,0,0,0,40,0
20,5,298871,9,0,7,0,1,0,0,10,0
53,1,149784,9,2,10,2,1,0,0,40,0
22,1,255575,9,0,7,1,0,0,0,35,0
47,4,294671,9,2,2,2,1,0,0,55,0
37,1,122889,16,2,1,2,1,7298,0,40,15
24,1,176486,13,0,7,1,0,0,0,40,0
28,2,200775,14,2,6,5,0,0,0,40,0
56,1,177271,11,2,11,2,1,0,0,40,0
24,1,556660,9,0,6,4,1,4101,0,50,0
49,6,118701,9,1,8,3,0,0,0,40,0
36,0,356838,8,0,0,1,1,0,0,35,0
43,1,193490,4,2,4,2,1,0,0,45,0
60,0,174073,9,2,0,2,1,0,0,40,0
44,6,130749,13,4,6,3,0,0,0,60,0
39,1,80410,13,0,6,1,1,0,0,40,0
45,1,183168,13,1,6,3,0,0,0,40,0
33,1,178429,13,2,1,2,1,0,0,40,0
50,4,213279,9,2,6,2,1,0,0,50,0
32,1,95885,7,0,4,1,1,13550,0,60,0
30,1,104052,9,2,4,2,1,0,0,42,0
21,1,222993,9,0,10,0,1,0,0,40,0
36,1,292570,9,0,8,0,0,3325,0,40,0
20,1,47541,10,0,2,0,1,0,0,30,0
38,1,428251,10,0,4,3,1,0,0,40,0
43,1,320277,13,2,6,2,1,0,0,40,0
48,1,101016,14,1,1,3,0,0,0,40,0
38,1,175268,13,2,8,2,1,0,0,50,0
44,3,181762,10,2,6,2,1,0,0,50,0
19,1,318822,10,0,8,4,0,0,0,40,0
38,3,312232,13,2,2,2,1,0,0,55,0
41,4,209344,9,2,2,4,0,0,0,40,11
55,1,98746,10,2,11,2,1,0,0,50,16
28,1,196286,9,0,8,1,0,0,0,40,0
30,1,112383,9,2,9,2,1,0,0,45,0
49,1,61885,12,2,2,2,1,0,0,45,0
30,1,261677,5,0,12,3,1,0,0,40,0
52,1,180881,13,2,6,2,1,0,0,40,0
63,1,38352,9,3,8,3,0,0,0,40,0
68,0,191288,4,3,0,1,0,0,0,15,0
20,1,85041,10,0,6,0,0,0,0,20,0
25,1,256545,10,0,7,1,0,0,0,45,0
40,6,26358,12,0,8,1,0,0,0,40,0
27,1,312485,9,0,12,0,1,0,0,32,0
41,3,214247,15,2,1,2,1,0,2415,60,0
45,1,367037,9,1,8,3,0,0,0,40,0
27,1,213842,13,0,8,0,1,0,0,38,0
28,1,187479,10,2,6,2,1,0,0,55,0
29,1,169104,9,2,6,4,1,0,0,75,32
62,1,197918,9,1,8,3,0,0,0,40,0
46,4,220832,10,2,6,2,1,0,0,58,0
76,0,152802,10,2,0,2,1,0,0,8,0
19,1,206751,10,0,8,0,1,0,0,30,0
41,1,328239,10,0,1,1,1,0,0,40,0
37,4,29814,9,0,5,0,1,0,0,85,0
26,1,142760,11,0,2,1,1,0,0,50,0
38,1,129591,10,2,4,2,1,0,0,40,0
27,1,208725,12,0,2,1,1,0,0,42,0
18,1,211344,9,0,10,0,1,0,0,40,0
23,5,115244,13,0,1,0,0,0,0,60,0
52,1,224198,9,1,2,1,0,0,0,48,0
39,1,174330,9,4,4,3,1,0,0,40,0
42,5,180985,6,2,12,2,1,99999,0,40,0
36,1,316298,13,0,11,0,1,0,0,40,0
57,6,414994,10,2,6,2,1,0,0,40,0
28,1,105817,7,2,6,2,1,0,0,50,0
54,1,234938,9,2,2,2,1,4064,0,55,0
37,6,75073,12,0,3,1,1,0,0,42,0
18,1,245486,9,0,7,0,0,0,0,20,0
29,0,191935,9,0,0,1,1,0,0,40,0
30,1,104052,9,0,10,1,1,0,1741,42,0
37,1,356231,6,2,10,2,1,0,2129,65,0
39,1,164733,10,1,8,1,0,0,0,45,0
46,2,353012,9,2,9,2,1,0,0,40,0
61,1,84587,11,2,4,2,1,0,0,40,0
18,0,312634,7,0,0,0,1,0,0,25,0
25,1,313930,7,0,4,1,1,0,0,40,10
42,1,36296,9,1,9,1,1,0,0,40,0
23,1,267471,8,0,2,0,0,0,0,25,0
30,1,141118,11,0,8,1,0,0,0,40,0
53,5,287192,2,2,7,2,1,0,0,32,10
65,1,212562,7,2,12,2,1,0,0,20,0
31,1,557853,13,2,1,2,1,5013,0,32,0
18,1,109702,10,0,2,0,0,0,0,30,0
55,4,278228,6,2,2,2,1,0,0,35,0
21,1,40767,10,0,12,1,1,0,0,40,0
45,2,149640,13,2,8,2,1,0,0,38,0
39,1,270557,14,1,7,1,0,0,0,50,0
33,5,113364,9,2,7,2,1,0,0,40,0
90,0,256514,13,3,0,4,0,991,0,10,0
44,1,151504,10,2,2,2,1,0,0,50,0
44,1,159911,4,2,7,5,0,0,0,55,0
26,1,125089,10,0,6,1,1,0,0,40,0
30,1,285902,12,2,4,2,1,0,0,40,0
33,4,182556,8,0,9,1,1,0,0,40,0
53,1,153486,9,4,9,1,1,0,0,30,0
29,1,231507,9,0,4,1,1,0,0,35,0
47,1,178686,11,0,7,1,1,0,0,40,0
31,1,110643,13,2,6,2,1,0,1977,55,0
55,1,174260,9,3,11,1,1,0,0,40,0
31,1,169122,10,2,1,2,1,0,0,50,0
36,1,327435,10,0,8,0,0,0,0,40,0
21,1,225541,10,0,8,1,0,0,0,40,0
24,1,205865,9,0,2,3,1,0,0,45,0
20,0,326624,9,0,0,0,0,0,0,40,0
55,1,210318,9,2,5,2,1,0,0,40,0
21,1,301694,9,0,4,1,1,0,0,35,10
38,4,64875,9,1,5,1,1,0,0,50,0
55,1,97197,10,1,2,1,0,0,0,50,0
25,1,195481,9,2,8,4,1,0,0,40,0
68,4,376957,3,2,4,2,1,0,0,6,0
38,1,131808,11,1,4,3,1,0,0,40,0
34,2,85218,14,0,1,3,0,0,0,24,0
47,1,151267,9,2,10,5,0,15024,0,40,0
22,1,199915,10,0,7,0,0,0,0,10,0
24,1,179423,13,0,1,4,0,0,0,40,0
17,0,170320,7,0,0,0,0,0,0,8,0
39,1,387068,9,2,6,2,1,0,0,40,0
37,1,327323,3,4,5,1,1,0,0,32,1
34,1,27409,5,2,4,2,1,0,0,50,0
18,1,160984,7,0,7,0,0,0,0,15,0
51,1,94819,14,2,2,2,1,0,0,30,0
23,1,192812,13,0,11,0,0,0,0,40,0
46,5,215895,13,2,3,2,1,0,0,40,0
39,1,367020,13,0,6,0,1,0,0,40,0
27,1,193898,9,1,4,1,1,0,0,50,0
41,1,170685,10,1,2,3,1,0,0,46,0
41,1,138907,9,1,13,4,0,0,0,40,0
20,3,245611,10,0,4,0,1,0,0,20,0
60,1,243829,14,1,1,1,0,0,0,50,0
25,1,250038,9,2,8,2,1,0,0,40,0
64,6,301383,12,2,6,2,1,9386,0,45,0
45,1,68896,9,2,10,2,1,0,0,48,3
28,1,87632,10,2,2,2,1,0,0,43,0
53,5,82783,9,1,6,1,1,0,0,40,0
42,1,251229,13,2,9,2,1,0,0,40,0
28,1,144063,9,2,6,2,1,0,0,40,0
29,1,38353,9,2,4,2,1,0,0,45,0
63,5,28856,4,2,7,2,1,0,0,55,0
57,1,170244,15,0,1,1,0,0,0,40,0
45,1,274657,7,2,4,2,1,0,0,40,3
27,1,189589,10,1,11,1,0,0,0,40,0
58,0,353244,13,3,0,3,0,27828,0,50,0
32,1,226267,10,2,8,2,1,0,0,40,10
53,1,196328,13,2,6,2,1,0,0,40,0
44,1,402718,2,2,5,2,1,0,0,40,10
18,1,74054,7,0,2,0,0,0,0,20,3
57,1,195835,10,5,8,1,1,0,0,40,0
56,2,175057,13,2,6,2,1,0,0,40,0
45,4,242184,4,2,6,2,1,0,0,55,0
20,1,108887,9,0,10,0,0,0,0,40,0
41,5,190786,13,1,1,1,1,0,0,20,0
56,1,116878,3,2,10,2,1,0,0,40,18
54,1,421561,10,2,1,2,1,0,0,40,0
43,1,214781,14,2,6,2,1,0,0,45,0
62,0,225657,9,2,0,2,1,0,0,24,0
44,4,274562,9,0,4,1,1,14344,0,40,0
24,5,115222,14,0,1,1,1,10520,0,40,0
51,1,312446,13,2,6,2,1,0,0,37,0
36,1,132879,9,1,6,3,1,0,0,45,0
53,4,146325,9,2,4,2,1,0,0,40,17
42,1,54102,11,1,8,3,0,0,0,40,0
36,1,226013,9,2,10,2,1,5178,0,40,0
33,5,167474,12,2,8,2,1,0,0,40,0
41,1,268183,15,2,1,2,1,0,0,45,0
41,1,118619,13,2,6,2,1,0,0,50,0
38,1,199256,9,1,8,3,0,0,0,40,0
24,1,194829,9,2,4,2,1,0,0,45,0
60,1,23063,4,2,2,2,1,0,0,40,0
50,2,307392,14,1,1,3,0,0,0,40,0
32,1,121634,6,0,10,0,1,0,0,40,10
45,4,244813,15,2,1,2,1,0,0,38,0
31,1,45781,14,0,1,1,0,14084,0,50,0
48,1,102092,9,2,4,2,1,0,0,40,0
80,1,138737,9,1,8,4,0,0,0,20,0
73,0,99349,13,3,0,1,0,0,0,15,0
52,4,185407,13,2,6,2,1,0,0,50,0
30,1,147921,11,1,8,1,0,0,0,46,0
29,1,376680,9,0,11,0,1,0,0,40,0
44,1,163215,8,1,10,3,0,0,0,40,0
44,1,224658,9,2,4,2,1,0,0,45,0
65,1,330144,10,2,6,2,1,0,0,40,0
42,1,328239,10,0,7,0,1,0,0,30,0
47,5,115304,14,1,1,1,0,0,0,40,0
58,1,140363,9,1,10,1,1,3325,0,30,0
73,4,29306,9,2,5,2,1,0,0,40,0
24,4,166036,10,2,9,2,1,0,0,60,0
26,1,124953,9,0,11,1,1,0,0,40,3
39,6,232036,10,2,8,2,1,0,0,40,0
49,1,187454,9,2,2,2,1,99999,0,65,0
28,1,103432,9,0,9,0,1,0,0,45,18
49,6,181657,10,1,6,1,0,0,0,50,0
38,1,157473,11,2,1,2,1,0,0,48,0
25,5,366796,13,0,1,1,0,0,0,40,0
74,3,231002,9,2,6,2,1,0,0,30,0
29,1,105694,9,2,12,2,1,0,0,42,0
41,1,163174,9,0,8,1,0,0,0,40,0
60,4,197060,9,2,4,2,1,0,0,30,0
32,1,156464,9,2,2,2,1,0,1902,50,0
48,5,123075,14,2,1,2,1,0,0,35,0
19,0,116834,10,0,0,0,0,0,0,25,0
22,0,165065,10,0,0,0,0,0,0,40,7
28,1,108706,7,0,12,0,0,0,0,20,0
24,1,109667,14,0,8,0,1,0,0,15,0
65,3,139272,13,2,2,2,1,99999,0,60,0
17,1,239346,6,0,7,0,1,0,0,18,0
47,4,265097,9,2,9,2,1,0,0,45,0
24,1,29302,10,0,7,0,0,0,0,40,3
39,1,306504,9,2,9,2,1,0,0,40,0
25,1,57635,11,2,2,5,0,0,0,42,0
29,2,108432,14,0,1,1,1,0,0,40,0
34,1,73161,9,2,2,2,1,0,0,40,0
73,0,378922,9,5,0,1,0,0,0,20,16
49,1,334787,9,2,7,2,1,0,0,40,0
36,1,33887,10,1,1,1,1,0,0,40,0
59,6,181940,9,2,8,2,1,0,0,40,0
27,1,252506,10,1,6,0,0,0,0,40,0
36,1,135293,13,1,1,3,0,1506,0,45,3
62,1,134779,10,1,1,1,0,4650,0,40,0
51,5,153908,14,1,6,1,0,0,0,40,0
35,1,278553,13,2,1,2,1,0,0,38,0
52,1,164135,9,2,6,2,1,0,0,50,0
26,5,271836,9,2,3,2,1,0,0,50,0
30,1,103435,9,1,10,3,1,0,0,40,0
42,5,255847,9,2,9,2,1,0,0,40,0
59,0,117751,12,1,0,1,1,0,0,8,0
64,3,213574,9,2,4,2,1,2635,0,10,0
55,1,209535,9,1,9,1,1,0,0,40,0
18,1,222851,7,0,2,0,0,0,0,10,0
20,0,232022,10,0,0,0,0,0,0,40,0
39,1,139703,9,5,2,3,0,0,0,28,2
59,4,134470,9,2,5,2,1,2635,0,60,0
42,5,281315,13,0,1,1,1,0,0,50,0
52,3,311259,9,2,2,2,1,0,0,40,0
38,0,181705,9,2,0,2,1,0,0,24,0
39,4,194004,9,2,2,2,1,0,0,70,0
40,1,115331,9,2,9,2,1,0,0,35,0
85,3,155981,13,3,6,1,1,0,0,40,0
48,3,238966,10,1,6,1,1,0,0,40,0
34,1,228873,13,0,6,0,1,0,0,40,0
20,1,245182,10,0,8,0,0,0,0,10,0
34,1,218164,9,1,4,3,1,0,0,44,0
17,1,41979,6,0,5,0,1,0,0,40,0
27,1,192140,9,0,8,1,0,0,0,20,0
51,4,195634,14,0,6,1,1,10520,0,20,0
18,0,271935,7,0,0,4,0,0,0,20,0
59,3,177271,15,2,6,2,1,99999,0,84,0
32,1,242150,9,0,8,0,1,0,0,38,0
25,1,75759,9,2,9,2,1,0,0,44,0
48,0,353824,10,2,0,2,1,0,0,40,3
37,1,182675,10,2,6,5,0,0,0,45,0
17,0,219277,7,0,0,0,0,0,0,20,0
